rating,review_count,isbn,booktype,author,year,genres,dir,rating_count,name
4.24,4834,0805090037,good_reads:book,Hilary Mantel,2012,historical-fiction|fiction|european-literature|british-literature|literary-fiction|book-club|literature|novels|mystery|adult-fiction|contemporary,dir30/13507212-bring-up-the-bodies.html,4834,"Bring Up the Bodies (Thomas Cromwell, #2)"
3.76,1015,0439856264,good_reads:book,Garth Nix,2003,fantasy|young-adult|fiction|childrens|adventure|fantasy|magic|young-adult|young-adult-fantasy|young-adult|teen,dir30/47613.Mister_Monday.html,1015,"Mister Monday (The Keys to the Kingdom, #1)"
3.78,314,0345440781,good_reads:book,David Eddings,2000,fantasy|fiction|science-fiction-fantasy|fantasy|epic-fantasy|fantasy|high-fantasy|adventure|adult|romance|young-adult|fantasy|magic,dir30/110692.The_Redemption_of_Althalus.html,314,The Redemption of Althalus
4.36,228,0345360338,good_reads:book,Sharon Kay Penman,1988,historical-fiction|fiction|historical-fiction|medieval|european-literature|british-literature|romance|romance|historical-romance|novels|fantasy|adult|epic,dir30/77448.Falls_the_Shadow.html,228,"Falls the Shadow (Welsh Princes, #2)"
3.8,996,0140186301,good_reads:book,Kingsley Amis,1953,fiction|classics|humor|european-literature|british-literature|literature|humor|comedy|novels|literature|20th-century,dir30/395182.Lucky_Jim.html,996,Lucky Jim
4.1,2713,0439796636,good_reads:book,Michael Morpurgo,1982,historical-fiction|fiction|young-adult|animals|war|animals|horses|childrens|adventure|classics|childrens|middle-grade,dir30/792161.War_Horse.html,2713,"War Horse (War Horse, #1)"
3.63,1289,0385339658,good_reads:book,John Grisham,2003,fiction|mystery|thriller|thriller|legal-thriller|suspense|mystery|crime|law|thriller|mystery-thriller|adult|novels,dir30/5356.The_King_of_Torts.html,1289,The King of Torts
4.16,532,0778326497,good_reads:book,Rachel Vincent,2009,fantasy|urban-fantasy|fantasy|paranormal|paranormal|shapeshifters|fantasy|romance|romance|paranormal-romance|adult|fantasy|supernatural|fiction|shapeshifters|werewolves,dir30/4583888-pride.html,532,"Pride (Shifters, #3)"
3.97,526,0590554085,good_reads:book,Tamora Pierce,1997,fantasy|young-adult|fiction|fantasy|magic|young-adult|young-adult-fantasy|young-adult|teen|childrens|fantasy|high-fantasy|science-fiction-fantasy,dir30/58889.Sandry_s_Book.html,526,"Sandry's Book (Circle of Magic, #1)"
4.07,699,0061232920,good_reads:book,Meg Cabot,2008,young-adult|romance|womens-fiction|chick-lit|fiction|young-adult|teen|contemporary|humor|realistic-fiction|humor|funny|young-adult|high-school,dir30/3474186-forever-princess.html,699,"Forever Princess (The Princess Diaries, #10)"
3.69,1767,0345439104,good_reads:book,Christina Schwarz,2000,book-club|mystery|contemporary|adult-fiction|adult|fiction|novels|literature|womens-fiction|chick-lit|drama,dir30/5171.Drowning_Ruth.html,1767,Drowning Ruth
3.72,383,0805210644,good_reads:book,Franz Kafka,1927,fiction|classics|literature|european-literature|german-literature|novels|european-literature|czech-literature|philosophy|literature|20th-century|literary-fiction|magical-realism,dir30/22911.Amerika.html,383,Amerika
4.22,679,0316113670,good_reads:book,Pseudonymous Bosch,2008,mystery|adventure|fiction|young-adult|childrens|fantasy|humor|childrens|middle-grade,dir30/3359940-if-you-re-reading-this-it-s-too-late.html,679,"If You're Reading This, It's Too Late (Secret, #2)"
3.89,1233,0061240850,good_reads:book,Marian Keyes,2006,womens-fiction|chick-lit|fiction|romance|contemporary|adult|european-literature|irish-literature|drama|adult-fiction|cultural|ireland|book-club,dir30/165030.Anybody_Out_There_.html,1233,"Anybody Out There? (Walsh Family, #4)"
4.11,922,,good_reads:book,Jennifer L Armentrout,2011,young-adult|fantasy|paranormal|fantasy|fantasy|mythology|romance|short-stories|romance|paranormal-romance|paranormal|demons|fantasy|urban-fantasy|fantasy|supernatural,dir30/10860399-daimon.html,922,"Daimon (Covenant, #0.5)"
3.78,999,0312426232,good_reads:book,Paul Auster,2004,fiction|contemporary|literature|american|novels|new-york|literature|literary-fiction|book-club|roman|drama,dir30/446.The_Brooklyn_Follies.html,999,The Brooklyn Follies
3.93,2799,0670022802,good_reads:book,Jojo Moyes,2008,romance|fiction|historical-fiction|womens-fiction|chick-lit|book-club|contemporary|adult,dir30/10163292-the-last-letter-from-your-lover.html,2799,The Last Letter from Your Lover
4.4,1537,,good_reads:book,Lisa De Jong,2013,new-adult|romance|sociology|abuse|romance|contemporary-romance|contemporary|academic|college|young-adult|drama|womens-fiction|chick-lit|dark,dir30/17833493-when-it-rains.html,1537,"When It Rains (Rain, #1)"
3.69,307,0099460173,good_reads:book,Anne Rice,2003,paranormal|vampires|fiction|fantasy|paranormal|fantasy|supernatural|horror|fantasy|paranormal|witches|occult|fantasy|urban-fantasy|family,dir30/31331.Blood_Canticle.html,307,"Blood Canticle (The Vampire Chronicles, #10)"
4.36,839,044101769X,good_reads:book,Jim Butcher,2008,fiction|fantasy|epic-fantasy|fantasy|fantasy|magic|science-fiction-fantasy|epic|adventure|adult|science-fiction|literature|american,dir30/6316821-first-lord-s-fury.html,839,"First Lord's Fury (Codex Alera, #6)"
4.4,1309,0451461037,good_reads:book,Jim Butcher,2006,fiction|mystery|fantasy|paranormal|fantasy|magic|fantasy|supernatural|science-fiction-fantasy|paranormal|vampires|paranormal|wizards|fantasy|urban-fantasy|science-fiction,dir30/91474.Proven_Guilty.html,1309,Proven Guilty (The Dresden Files #8)
3.92,706,0316035734,good_reads:book,Simon Holt,2008,young-adult|horror|fantasy|paranormal|fantasy|fantasy|supernatural|paranormal|demons|fiction|young-adult|teen|fantasy|urban-fantasy|thriller,dir30/3374819-the-devouring.html,706,"The Devouring (The Devouring, #1)"
3.94,1414,1936305941,good_reads:book,Debra Anastasia,2011,romance|romance|contemporary-romance|contemporary|new-adult|adult|sociology|abuse|drama|fiction,dir30/13038680-poughkeepsie.html,1414,"Poughkeepsie (Poughkeepsie Brotherhood, #1)"
3.52,650,0060722290,good_reads:book,Joyce Carol Oates,2004,fiction|historical-fiction|book-club|novels|literary-fiction|contemporary|adult-fiction|literature|romance|family,dir30/15967.The_Falls.html,650,The Falls
4.17,560,0380794470,good_reads:book,Susan Elizabeth Phillips,1998,romance|romance|contemporary-romance|contemporary|womens-fiction|chick-lit|sports-and-games|sports|contemporary-romance|sports-romance|fiction|adult|humor|humor|funny,dir30/73095.Dream_a_Little_Dream.html,560,"Dream a Little Dream (Chicago Stars, #4)"
3.92,745,0448095025,good_reads:book,Carolyn Keene,1930,mystery|young-adult|fiction|childrens|classics|childrens|juvenile|adventure|thriller|mystery-thriller|mystery|crime|young-adult|teen,dir30/233637.The_Hidden_Staircase.html,745,"The Hidden Staircase (Nancy Drew, #2)"
4.0,504,0557489563,good_reads:book,Amanda Hocking,2010,paranormal|vampires|young-adult|fantasy|paranormal|fantasy|romance|paranormal-romance|romance|fantasy|supernatural|fantasy|urban-fantasy|fiction|young-adult|teen,dir30/8349348-flutter.html,504,"Flutter (My Blood Approves, #3)"
4.0,930,0152047379,good_reads:book,Mary Norton,1952,fantasy|childrens|fiction|classics|young-adult|childrens|juvenile|adventure|childrens|middle-grade|childrens|chapter-books|european-literature|british-literature,dir30/348573.The_Borrowers.html,930,"The Borrowers (The Borrowers, #1)"
4.28,1361,0062012037,good_reads:book,Josephine Angelini,2013,fantasy|mythology|fantasy|young-adult|romance|fantasy|paranormal|mythology|greek-mythology|romance|paranormal-romance|fantasy|supernatural,dir30/7849034-goddess.html,1361,"Goddess (Starcrossed, #3)"
4.06,733,1416936408,good_reads:book,Scott Westerfeld,2007,young-adult|science-fiction|dystopia|science-fiction|fantasy|fiction|adventure|young-adult|teen|science-fiction-fantasy|romance|apocalyptic|post-apocalyptic,dir30/493455.The_Uglies_Trilogy.html,733,"The Uglies Trilogy (Uglies, #1-3)"
3.89,685,0060519568,good_reads:book,Scott Westerfeld,2005,young-adult|fantasy|fantasy|paranormal|science-fiction|fiction|fantasy|urban-fantasy|fantasy|supernatural|young-adult|teen|fantasy|magic|horror,dir30/24767.Touching_Darkness.html,685,"Touching Darkness (Midnighters, #2)"
3.92,947,1416954228,good_reads:book,Margaret Peterson Haddix,2009,science-fiction|young-adult|historical-fiction|science-fiction|time-travel|fantasy|adventure|fiction|mystery|childrens|childrens|middle-grade,dir30/3899465-sent.html,947,"Sent (The Missing, #2)"
4.07,902,0060899190,good_reads:book,Frank Warren,2005,non-fiction|art|humor|autobiography|memoir|adult|psychology|biography|humor|funny|art|photography|culture|pop-culture,dir30/87640.PostSecret.html,902,PostSecret
3.79,1180,1846054761,good_reads:book,James Patterson,2010,young-adult|fantasy|science-fiction|dystopia|fantasy|magic|fantasy|paranormal|fiction|adventure|fantasy|supernatural|paranormal|witches|young-adult|teen,dir30/7646805-the-gift.html,1180,"The Gift (Witch & Wizard, #2)"
4.28,4270,0684823780,good_reads:book,C S Lewis,1952,non-fiction|religion|religion|theology|christian|classics|religion|christianity|religion|faith|philosophy|academic|read-for-school|spirituality,dir30/11138.Mere_Christianity.html,4270,Mere Christianity
4.34,3758,,good_reads:book,Belle Aurora,2014,romance|dark|erotica|bdsm|adult-fiction|erotica|new-adult|contemporary|sociology|abuse|adult|romance|contemporary-romance|romance|erotic-romance,dir30/18468559-raw.html,3758,Raw
3.54,1832,0385721420,good_reads:book,Julia Glass,2002,fiction|book-club|contemporary|adult-fiction|literary-fiction|novels|literature|adult|cultural|scotland|family,dir30/227593.Three_Junes.html,1832,Three Junes
4.09,691,0451218590,good_reads:book,Edward Albee,1962,plays|drama|classics|fiction|plays|theatre|literature|literature|american|academic|school,dir31/14940.Who_s_Afraid_of_Virginia_Woolf_.html,691,Who's Afraid of Virginia Woolf?
4.33,1490,,good_reads:book,Katy Evans,2013,romance|new-adult|romance|contemporary-romance|contemporary|sports-and-games|sports|adult-fiction|erotica|adult,dir31/17830559-remy.html,1490,"Remy (Real, #3)"
4.52,605,,good_reads:book,Quinn Loftis,2012,shapeshifters|werewolves|fantasy|paranormal|young-adult|romance|fantasy|animals|wolves|romance|paranormal-romance|fantasy|supernatural|paranormal|shapeshifters|fantasy|magic,dir31/13363270-just-one-drop.html,605,"Just One Drop (The Grey Wolves, #3)"
3.37,2823,0802142818,good_reads:book,Kiran Desai,2005,fiction|cultural|india|book-club|historical-fiction|asian-literature|indian-literature|novels|literature|cultural|asia|literary-fiction|contemporary,dir31/95186.The_Inheritance_of_Loss.html,2823,The Inheritance of Loss
4.08,1622,0060887370,good_reads:book,Sara Shepard,2007,young-adult|mystery|womens-fiction|chick-lit|fiction|contemporary|romance|young-adult|teen|realistic-fiction|thriller|drama,dir31/1651302.Perfect.html,1622,"Perfect (Pretty Little Liars, #3)"
4.13,705,0312934343,good_reads:book,Sherrilyn Kenyon,2006,romance|paranormal-romance|fantasy|paranormal|paranormal|vampires|fantasy|fantasy|urban-fantasy|fantasy|mythology|adult|paranormal|shapeshifters|romance|fiction,dir31/84146.Dark_Side_of_the_Moon.html,705,"Dark Side of the Moon (Dark-Hunter #7, Were-Hunter #3)"
3.9,430,0679750150,good_reads:book,Yukio Mishima,1963,fiction|cultural|japan|asian-literature|japanese-literature|literature|classics|novels|cultural|asia|literature|asian-literature|literature|20th-century|literary-fiction,dir31/162332.The_Sailor_Who_Fell_from_Grace_with_the_Sea.html,430,The Sailor Who Fell from Grace with the Sea
4.09,338,0573613052,good_reads:book,Jean Paul Sartre,1944,plays|philosophy|classics|drama|fiction|cultural|france|plays|theatre|european-literature|french-literature|literature|academic|school,dir31/123933.No_Exit.html,338,No Exit
3.95,338,0060638508,good_reads:book,Martin Heidegger,1927,non-fiction|classics|philosophy|theory|philosophy|psychology|philosophy|metaphysics|cultural|germany|science|academic|academic|college,dir31/92307.Being_and_Time.html,338,Being and Time
3.97,41,0983740208,good_reads:book,Michael West,2011,horror|fantasy|paranormal|paranormal|ghosts|novels,dir31/12292002-cinema-of-shadows.html,41,"Cinema of Shadows (Harmony, Indiana, #2)"
4.06,497,0980003431,good_reads:book,Michael J Sullivan,2008,fantasy|fantasy|epic-fantasy|fiction|adventure|fantasy|high-fantasy|fantasy|magic,dir31/4345290-the-crown-conspiracy.html,497,"The Crown Conspiracy (The Riyria Revelations, #1)"
4.35,833,156389226X,good_reads:book,Neil Gaiman,1991,sequential-art|graphic-novels|sequential-art|comics|fiction|fantasy|horror|graphic-novels-comics|comics|comic-book|fantasy|mythology,dir31/25100.The_Sandman_Vol_3.html,833,"The Sandman, Vol. 3 (The Sandman #3)"
4.25,2521,0062285637,good_reads:book,Veronica Roth,2013,young-adult|science-fiction|dystopia|short-stories|fantasy|fiction,dir31/18080920-the-transfer.html,2521,"The Transfer (Divergent, #0.1)"
4.07,2091,1589190629,good_reads:book,Jan Karon,1994,fiction|christian-fiction|christian|book-club|adult-fiction|inspirational|contemporary|adult|novels,dir31/71776.At_Home_in_Mitford.html,2091,"At Home in Mitford (Mitford Years, #1)"
3.66,542,0156029065,good_reads:book,Umberto Eco,2000,fiction|historical-fiction|literature|fantasy|european-literature|italian-literature|historical-fiction|medieval|cultural|italy|novels|adventure|classics,dir31/10507.Baudolino.html,542,Baudolino
3.85,715,0553379615,good_reads:book,Jean Hegland,1996,fiction|apocalyptic|post-apocalyptic|science-fiction|dystopia|young-adult|science-fiction|science-fiction|apocalyptic|book-club|speculative-fiction|adventure|survival|novels,dir31/86236.Into_the_Forest.html,715,Into the Forest
3.77,2429,0743418719,good_reads:book,Jodi Picoult,2001,fiction|womens-fiction|chick-lit|contemporary|romance|mystery|drama|adult-fiction|adult|realistic-fiction|novels,dir31/10915.Salem_Falls.html,2429,Salem Falls
3.75,1654,0425179613,good_reads:book,Lance Armstrong,1999,non-fiction|biography|autobiography|memoir|sports|cycling|biography|autobiography|sports-and-games|sports|biography-memoir|inspirational|health|book-club,dir31/2265.It_s_Not_About_the_Bike.html,1654,It's Not About the Bike
4.28,951,0525951571,good_reads:book,Daniel Suarez,2010,science-fiction|fiction|thriller|science-fiction|cyberpunk|science|technology,dir31/7132363-freedom.html,951,"Freedomâ¢ (Daemon, #2)"
3.6,626,0312420331,good_reads:book,J G Ballard,1973,fiction|science-fiction|literature|novels|thriller|contemporary|dark|horror|european-literature|british-literature|literary-fiction,dir31/70241.Crash.html,626,Crash
4.2,104,0345432347,good_reads:book,David Gemmell,1998,fantasy|fantasy|epic-fantasy|fiction|fantasy|heroic-fantasy|fantasy|high-fantasy|adventure|science-fiction-fantasy,dir31/62292.Sword_in_the_Storm.html,104,"Sword in the Storm (The Rigante, #1)"
4.29,897,0143017861,good_reads:book,Joseph Boyden,2005,historical-fiction|fiction|cultural|canada|war|book-club|literature|canadian-literature|literature|adult-fiction|academic|school|adult,dir31/823411.Three_Day_Road.html,897,Three Day Road
4.13,353,0140449914,good_reads:book,Jaroslav Ha ek,1923,fiction|classics|european-literature|czech-literature|humor|war|literature|historical-fiction|novels|humor|comedy|literature|20th-century,dir31/7629.The_Good_Soldier_vejk.html,353,The Good Soldier Å vejk
3.81,495,037576013X,good_reads:book,George Eliot,1876,classics|fiction|literature|19th-century|literature|european-literature|british-literature|historical-fiction|romance|novels,dir31/304.Daniel_Deronda.html,495,Daniel Deronda
4.26,563,057506708X,good_reads:book,W adys aw Szpilman,1946,non-fiction|history|world-war-ii|holocaust|biography|autobiography|memoir|war|history|world-war-ii|biography|autobiography|classics|european-literature|polish-literature,dir31/128066.The_Pianist.html,563,The Pianist
3.99,371,0765305240,good_reads:book,Terry Goodkind,2006,fantasy|fiction|fantasy|epic-fantasy|science-fiction-fantasy|fantasy|magic|epic|fantasy|high-fantasy|romance|adventure|adult,dir31/43884.Phantom.html,371,"Phantom (Sword of Truth, #10)"
3.76,242,0345412214,good_reads:book,Mario Puzo,1986,fiction|mystery|crime|thriller|mystery|novels|classics|action|suspense|drama|literature,dir31/364089.The_Last_Don.html,242,The Last Don
4.09,467,0060935766,good_reads:book,Bernard Cornwell,2000,historical-fiction|fiction|historical-fiction|medieval|fantasy|war|adventure|war|military|european-literature|british-literature|literature|14th-century|action,dir31/68531.The_Archer_s_Tale.html,467,"The Archer's Tale (The Grail Quest, #1)"
4.03,35,193792971X,good_reads:book,Michael West,2012,horror,dir31/16074582-spook-house.html,35,"Spook House (Harmony, Indiana, #3)"
3.95,418,0765344319,good_reads:book,Terry Goodkind,2004,fantasy|fiction|fantasy|epic-fantasy|science-fiction-fantasy|fantasy|magic|epic|fantasy|high-fantasy|romance|adventure|adult,dir31/43887.Chainfire.html,418,"Chainfire (Sword of Truth, #9)"
4.74,36,,good_reads:book,J K Accinni,2013,science-fiction|aliens|science-fiction|young-adult,dir31/18044158-the-one.html,36,"The One (Species Intervention #6609, #6)"
